ESTADO;INSTRUMENTO;NO_MACROREGIONAL;REGIAO;MUNICIPIO;STATUS;FASE;ANO;DATA_PROCESSAMENTO
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Pinheiro;MIRINZAL;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;MONCAO;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;MONCAO;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Santa Inês;MONCAO;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;MONCAO;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;MONCAO;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;MONCAO;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Santa Inês;MONCAO;Em apreciação pelo Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Santa Inês;MONCAO;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Santa Inês;MONCAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;MONTES ALTOS;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;MORROS;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;MORROS;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;MORROS;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Rosário;MORROS;Homologado pelo Gestor Estadual;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Rosário;MORROS;Em Análise no Conselho de Saúde;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Rosário;MORROS;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Rosário;MORROS;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Não Iniciado;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Em Elaboração;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Em Elaboração;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Em Elaboração;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Não Iniciado;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Não Iniciado;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Avaliado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Itapecuru Mirim;NINA RODRIGUES;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Homologado pelo Gestor Estadual;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Homologado pelo Gestor Estadual;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Homologado pelo Gestor Estadual;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Não Iniciado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;NOVA COLINAS;Aprovado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Em apreciação pelo Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO LESTE;São João dos Patos;NOVA IORQUE;Não Iniciado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Em apreciação pelo Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Em Elaboração;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Em Elaboração;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Aprovado;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2020;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Em apreciação pelo Conselho de Saúde;2018-2021;2021;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Aprovado;2018-2021;2021;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;NOVA OLINDA DO MARANHAO;Não Iniciado;2018-2021;2021;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em apreciação pelo Conselho de Saúde;2018-2021;2018;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Aprovado;2018-2021;2018;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2018;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Aprovado;2018-2021;2018;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Aprovado;2018-2021;;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em apreciação pelo Conselho de Saúde;2018-2021;2019;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Aprovado;2018-2021;2019;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2019;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Aprovado;2018-2021;2019;2025-10-20
MA;Pactuação;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em apreciação pelo Conselho de Saúde;2018-2021;2020;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Análise no Conselho de Saúde;2018-2021;2020;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Bacabal;OLHO D'AGUA DAS CUNHAS;Em Elaboração;2018-2021;2020;2025-10-20
